Name;First_Name;Profits
Carlier;Michelle;1355026.85
Diaz;Augustin;1354840.7
Munoz;Antoine;1354766.6
Brunet;Thomas;1354611.8
Olivier;Alfred;1354527.6
Fischer;Yves;1354522.0
Raynaud;Josette;1354521.8
Cohen;Andrée;1354438.05
Guyon;Michelle;1354221.7
Goncalves;Amélie;1354168.65
Guilbert;Maryse;1354106.05
Perret;Noël;1354042.35
Vasseur;Antoinette;1354033.6
Morel;Alphonse;1353947.75
Chretien;Madeleine;1353946.95
Seguin;Geneviève;1353915.9
Adam;Théophile;1353806.05
Traore;Éléonore;1353679.85
Tanguy;Dorothée;1353583.65
Rousset;Marianne;1353546.75
Pruvost;Corinne;1353528.75
Boulay;Inès;1353524.9
Baudry;Nathalie;1353346.85
Bertin;Emmanuel;1353168.35
Marie;Corinne;1353141.25
Millet;Jeanne;1353050.85
Besnard;Hugues;1352965.9
Bourgeois;Charles;1352930.6
Legendre;Laure;1352908.05
Guilbert;Maggie;1352891.9
Gerard;Juliette;1352885.5
Coste;Éléonore;1352843.15
Carpentier;William;1352820.25
Poulain;Sabine;1352770.3
Carpentier;Agnès;1352694.9
Renault;Alphonse;1352620.75
Pinto;Sabine;1352546.4
Levy;Françoise;1352501.5
Girard;Éléonore;1352480.85
Roche;Frédéric;1352480.2
Bonnet;Chantal;1352401.15
Guyot;Arthur;1352374.15
Faure;Maryse;1352368.4
Camus;Antoine;1352347.65
Munoz;Colette;1352216.15
Herve;Isabelle;1352186.95
Deschamps;Michel;1352145.6
Delannoy;Inès;1352128.45
Fernandez;Arthur;1352123.0
Barbier;Arnaude;1352109.9
Launay;Tristan;1352024.35
Robin;Laure;1351904.1
Texier;Julie;1351811.35
Grondin;Margot;1351802.65
Joseph;André;1351709.3
Michel;Lucy;1351692.75
Durand;Michelle;1351682.65
Perez;Anne;1351679.95
Goncalves;Juliette;1351562.15
Raynaud;Laure;1351532.2
Barbe;Claude;1351472.85
Thierry;Maryse;1351448.2
Lamy;Nicole;1351441.55
Bertrand;Geneviève;1351389.1
Berthelot;Jeanne;1351290.85
Rousseau;Noémi;1351257.05
Leroy;Noémi;1351216.25
Boucher;Philippe;1351180.3
Chauvet;Marcel;1351161.4
Salmon;Henriette;1351133.25
Gilles;David;1351122.9
Besnard;Lucas;1351101.75
Diaz;Charlotte;1351078.9
Guyon;Monique;1351028.1
Dumas;Alice;1351024.45
Guillaume;Rémy;1350829.55
Mercier;Frédéric;1350793.65
Henry;Margaret;1350766.45
Texier;Édith;1350716.1
Leclercq;Capucine;1350703.0
Nguyen;Thomas;1350688.1
Joly;Catherine;1350673.85
Sanchez;Zoé;1350658.05
Bazin;Édith;1350635.65
Delaunay;Anaïs;1350604.55
Herve;Manon;1350574.7
Humbert;Maurice;1350525.25
Ruiz;Robert;1350491.95
Rey;Émile;1350445.4
Boulanger;Théodore;1350403.0
Marin;Jeanne;1350272.9
Rossi;Sébastien;1350262.55
Olivier;Raymond;1350243.85
Brunel;Élise;1350240.3
Morvan;Philippine;1350119.9
Gillet;Émile;1350103.45
Ollivier;Alexandre;1349984.9
Charpentier;Jérôme;1349983.95
Albert;Denis;1349976.2
Hernandez;Stéphanie;1349863.7
Bourdon;Yves;1349821.65
Benoit;Alexandrie;1349740.7
Legros;Michelle;1349725.5
Blanc;Océane;1349686.75
Da Silva;Aimé;1349660.6
Delannoy;Émile;1349554.65
Robin;Virginie;1349478.6
Jacob;Adrien;1349446.2
Guillou;René;1349320.4
Delmas;Joseph;1349315.85
Laine;Chantal;1349298.05
Lamy;Jules;1349291.5
Rossi;Susanne;1349135.15
Vincent;Roger;1349107.25
Lenoir;André;1349064.4
Noel;Christelle;1349040.05
Evrard;Aurore;1349020.75
Valentin;Arnaude;1349015.4
Goncalves;Luc;1349003.95
Sanchez;Joséphine;1348988.3
Roche;Nicole;1348946.4
Leroy;Laure;1348940.45
Bouchet;Margaud;1348851.6
Dumont;Margot;1348820.45
Royer;Laurence;1348784.5
Barthelemy;Océane;1348739.75
Perrin;Pierre;1348688.35
Courtois;Dominique;1348676.6
Allain;Martin;1348615.3
Bourgeois;Claire;1348494.35
Voisin;Aimée;1348475.5
Tessier;Pauline;1348470.25
Coste;Mathilde;1348463.6
Giraud;Éric;1348211.85
Legros;Agnès;1348074.35
Leconte;Aimé;1348056.9
Potier;Guy;1348053.75
De Sousa;Marthe;1348025.7
Boyer;Michel;1347678.3
Carre;Agathe;1347569.2
Humbert;Julie;1347530.25
Hernandez;Nicole;1347481.7
Moulin;Sébastien;1347238.15
Lebon;Jules;1347132.75
Bourgeois;Alice;1347114.8
Durand;Aimée;1347107.6
Da Silva;Marcelle;1347058.6
Nicolas;Jules;1347036.1
Aubry;Julien;1346972.65
Joly;Philippine;1346867.1
Aubry;Gabriel;1346796.4
Cohen;Denis;1346792.05
Vallee;André;1346756.95
Gaudin;Célina;1346708.0
Rolland;Olivier;1346556.6
Payet;Hugues;1346457.0
Texier;Margot;1346417.95
Hoareau;Alexandrie;1346321.3
Leleu;David;1346284.3
Descamps;Bernard;1346219.8
Robin;Thibaut;1346127.85
Dias;Émile;1346074.75
Langlois;Stéphanie;1346041.5
Lemaitre;Célina;1346029.6
Nguyen;Lorraine;1346015.65
Robin;Marcelle;1346012.15
Roussel;Stéphane;1345976.15
Philippe;Xavier;1345970.95
Boyer;Gérard;1345922.0
Gregoire;Marcel;1345823.75
Gros;Olivier;1345796.5
Pires;Roger;1345786.55
Guyot;Étienne;1345648.75
Chretien;Noémi;1345571.15
Martinez;Thibaut;1345531.35
Martin;Odette;1345503.35
Roussel;Édouard;1345468.5
Le Gall;Marianne;1345463.4
Humbert;Mathilde;1345446.35
Leroy;Élisabeth;1345444.55
Maillot;Alix;1345440.75
Lecomte;Pénélope;1345431.9
Jourdan;Antoinette;1345407.25
Laroche;Honoré;1345403.05
Gaillard;Éric;1345374.0
Leclerc;Sylvie;1345315.5
Olivier;Henriette;1345246.65
Guichard;Stéphane;1345067.4
Peltier;Léon;1345034.4
Delattre;Gabriel;1344938.7
Roche;Bernadette;1344912.4
Barbier;Daniel;1344873.6
Colin;Sophie;1344841.45
Leveque;Auguste;1344812.65
Petitjean;Émilie;1344590.55
Da Costa;Émilie;1344549.75
Monnier;Brigitte;1344507.95
Bourdon;Marc;1344451.8
Valentin;Joseph;1344181.0
David;Grégoire;1344162.55
Fontaine;René;1344067.3
Lamy;Gabrielle;1344016.55
Bruneau;Frédéric;1343954.6
Weber;Emmanuelle;1343949.8
Salmon;Luc;1343916.2
Rey;Emmanuelle;1343891.0
Gautier;Michelle;1343874.15
Philippe;Josette;1343849.65
Richard;Noël;1343832.55
Torres;Bernard;1343830.8
Bonneau;Hélène;1343790.75
Bailly;Claude;1343760.25
Tessier;Pauline;1343754.35
Lefort;Éric;1343657.25
Bonneau;Émilie;1343580.1
Roche;Alice;1343456.6
Clement;Susan;1343431.45
Legrand;Geneviève;1343418.6
Gregoire;Françoise;1343377.3
Lebrun;Anaïs;1343295.75
Bourgeois;Gabriel;1343263.35
Pierre;Bernadette;1343254.95
Leblanc;Marcel;1343247.65
Perrin;Guy;1343133.2
Brunet;Antoinette;1343047.5
Poirier;Claude;1343025.95
Mahe;Charles;1342965.95
Martinez;Charles;1342929.3
Schneider;Laure;1342926.25
Aubert;Susan;1342866.25
Delannoy;Thibaut;1342814.15
Collin;Victor;1342753.2
Guillon;Élisabeth;1342713.2
Meunier;Suzanne;1342596.4
Bouchet;Valentine;1342553.15
Herve;Maurice;1342547.0
Fontaine;Luc;1342454.3
Gay;Michel;1342245.1
Ferreira;Marine;1342123.0
Boulanger;Joséphine;1342118.9
Pineau;Michelle;1342111.65
Mathieu;Constance;1342100.05
Peltier;Théophile;1342053.6
Robert;daisy;1342048.95
Pereira;Dorothée;1341997.45
Delaunay;Frédérique;1341952.3
Moreau;Lorraine;1341942.55
Pruvost;Gilles;1341905.5
Masson;Vincent;1341867.75
Hubert;Alexandrie;1341808.85
David;Corinne;1341798.15
Gonzalez;Emmanuel;1341797.75
Dias;Jean;1341712.85
Cordier;Élise;1341677.05
Benoit;Édouard;1341663.7
Valette;Célina;1341652.3
Laporte;Lucie;1341564.45
Martinez;Paulette;1341524.8
Nguyen;André;1341451.95
Rolland;Dorothée;1341372.9
Boutin;Georges;1341351.1
Alves;Alix;1341307.4
Lebreton;Alfred;1341301.05
Toussaint;Arnaude;1341286.5
Rodriguez;Audrey;1341273.35
Giraud;Pénélope;1341237.1
Marchal;Suzanne;1341207.4
Lebon;Louis;1341204.55
Thierry;Édith;1341144.9
Lopes;Arthur;1341135.25
Guillot;Françoise;1341115.6
Blot;Odette;1341095.65
Guillou;Hélène;1340997.3
Gilbert;Valentine;1340962.95
Guyon;Camille;1340917.75
Bernier;Emmanuelle;1340906.3
Grondin;Frédéric;1340875.3
Dias;Lucie;1340858.2
Leduc;Maggie;1340854.8
Thierry;Guy;1340724.55
Jacquot;Julien;1340704.55
Teixeira;Michelle;1340633.75
Parent;Antoine;1340608.25
Herve;René;1340403.15
Rousseau;Augustin;1340381.35
Arnaud;Daniel;1340367.8
Georges;Isabelle;1340346.05
Peltier;Aurore;1340280.4
Torres;Anastasie;1340272.4
Meunier;Henriette;1340236.1
Pelletier;Nathalie;1340203.55
Hoareau;Margaret;1340191.15
Lenoir;Denise;1340176.15
Auger;André;1340166.05
Marie;Gabrielle;1340123.6
Barbe;Éléonore;1340077.65
Navarro;Laetitia;1339951.25
Dubois;Valentine;1339925.95
Boulanger;Grégoire;1339877.35
Thibault;Danielle;1339875.35
Jacques;Adrien;1339872.5
Bouvet;Émile;1339827.0
Delahaye;Virginie;1339800.4
Roger;Gabrielle;1339793.6
Rousset;Marc;1339746.85
Gomez;Anastasie;1339713.5
Bouvier;Louis;1339675.2
Aubert;Charlotte;1339602.35
Boucher;Georges;1339583.2
Guyot;Anouk;1339568.1
Petitjean;Valentine;1339564.75
Mercier;Jacqueline;1339519.3
Becker;Martine;1339445.5
Boutin;Raymond;1339416.35
Begue;Vincent;1339404.4
Lemoine;Sabine;1339332.9
Bruneau;Emmanuelle;1339324.85
Masson;Maryse;1339322.15
Hernandez;Roger;1339305.05
Perrot;Alphonse;1339276.4
Rocher;Éléonore;1339162.7
Reynaud;Gilles;1338983.4
Costa;Audrey;1338975.35
Diallo;Hugues;1338974.35
Mathieu;Claudine;1338782.45
Roche;Céline;1338770.85
Samson;William;1338656.1
Parent;Théodore;1338655.9
Boulay;Jean;1338597.3
Laine;Raymond;1338581.4
Begue;Sébastien;1338575.9
Faivre;Gilles;1338554.25
Gros;Valérie;1338415.95
Godard;Antoinette;1338321.7
Maillot;Jacques;1338294.95
Dufour;Alex;1338199.2
Perrot;Maggie;1338130.15
Le Goff;Sébastien;1338117.25
Hubert;Antoine;1338021.25
Rey;Bertrand;1337990.05
Gaudin;Sylvie;1337775.6
Blanchard;Jean;1337663.95
Delorme;Maryse;1337658.45
Guibert;Amélie;1337651.4
Marchand;Patricia;1337612.95
Richard;Olivie;1337574.9
Da Silva;Christelle;1337559.1
Brunet;Frédéric;1337548.75
Lefort;Zacharie;1337461.15
Garnier;Bernadette;1337391.25
Lopes;Camille;1337346.9
Jourdan;Paulette;1337336.95
Camus;Anastasie;1337325.75
Marty;Diane;1337316.95
Morel;Claire;1337067.65
Nguyen;Philippe;1337029.5
Martineau;Jérôme;1337010.15
Voisin;William;1337002.4
Delorme;Nicole;1336979.8
Pires;Laurent;1336957.05
Etienne;Antoinette;1336869.7
Bousquet;Colette;1336827.75
Cohen;Anne;1336665.35
Letellier;Madeleine;1336618.9
Meunier;Célina;1336611.05
Foucher;Margot;1336560.4
Gonzalez;François;1336504.8
Denis;Manon;1336459.85
Turpin;Roger;1336458.9
Roussel;Maurice;1336451.6
Pineau;Noémi;1336414.3
Rodrigues;Marthe;1336373.35
Nicolas;Jeanne;1336266.75
Chauvin;Pauline;1336176.4
Delattre;Océane;1336153.35
Dos Santos;Suzanne;1336148.95
Bernier;Zacharie;1336128.8
Leclerc;Marcel;1336115.75
Lefebvre;Lorraine;1336051.95
Lucas;Thierry;1336041.75
Schmitt;Alix;1336015.15
Gilbert;Benoît;1335991.75
Francois;Maggie;1335950.2
Traore;Sylvie;1335922.2
Lacroix;Patricia;1335867.75
Teixeira;Guillaume;1335809.9
Muller;Julie;1335743.3
Perrin;Charles;1335722.1
Marin;Marcel;1335681.25
Launay;Anaïs;1335665.45
Boulay;Franck;1335628.7
Bernier;Charlotte;1335601.6
Leroux;Corinne;1335594.55
Payet;Aimé;1335546.95
Martinez;Brigitte;1335505.7
Meunier;Denise;1335497.95
Francois;Juliette;1335473.8
Philippe;Rémy;1335456.5
Cousin;Agnès;1335451.25
Alves;Luce;1335411.1
Hamel;Aurore;1335345.0
Pruvost;Alfred;1335340.8
Adam;Renée;1335316.75
Vidal;Thierry;1335300.8
Guibert;Alexandre;1335182.5
Marechal;Thibaut;1335169.2
Pereira;Alix;1335053.0
Pascal;Emmanuel;1335032.0
Chretien;Élise;1335019.4
Coste;Jean;1335007.05
Bourgeois;Claude;1334929.65
Goncalves;Benjamin;1334929.15
Blondel;Diane;1334881.3
Paris;Denise;1334798.65
Guillet;Agnès;1334766.3
Renaud;Emmanuelle;1334682.35
Masson;Cécile;1334665.3
Mahe;André;1334620.35
Pierre;Michelle;1334586.3
Gimenez;Alix;1334541.9
Marie;Léon;1334493.5
Marechal;Dorothée;1334463.45
Berger;Jacques;1334439.05
Lefebvre;Eugène;1334410.8
Renard;Marc;1334305.05
Lagarde;Édith;1334298.35
Maury;Laetitia;1334245.15
Descamps;Noémi;1334187.5
Dupre;Jeanne;1334120.9
Dufour;Clémence;1334107.3
Gomez;Suzanne;1334001.85
Millet;Georges;1333951.05
Lombard;Laurence;1333934.55
Vallet;Marthe;1333926.3
Jourdan;Thomas;1333853.45
Roussel;Célina;1333845.1
Alexandre;Eugène;1333749.2
Lefebvre;Jules;1333625.1
Lacombe;Henri;1333416.95
Coste;Gabriel;1333411.15
Michaud;Christelle;1333319.05
Guibert;Édith;1333289.85
Aubert;Henriette;1333287.3
Andre;Frédérique;1333226.9
Lenoir;Denis;1333220.1
Guibert;Agathe;1333071.9
Martin;Alfred;1332947.2
Weber;Julien;1332829.9
Dias;Adrienne;1332742.5
Lenoir;Sophie;1332722.0
Petit;Jérôme;1332696.4
Marechal;Célina;1332671.05
Muller;Jean;1332548.9
Gautier;Patricia;1332479.05
Le Goff;Lucas;1332453.95
Jacquet;Françoise;1332410.35
Barre;Nathalie;1332314.85
Didier;Christelle;1332303.9
Carpentier;Hélène;1332280.2
Alexandre;Jacqueline;1332222.8
Dupre;Laurence;1332216.45
Renard;Alix;1332202.1
Dubois;Alexandrie;1332136.3
Vasseur;Anouk;1332079.95
Torres;Sabine;1332072.4
Bonnin;Élise;1331996.9
Pichon;Édouard;1331978.7
Techer;Gilles;1331952.25
Hubert;Michelle;1331921.2
Muller;Nicolas;1331898.75
Marion;Adèle;1331879.65
Marques;Charlotte;1331733.35
Masson;Léon;1331690.85
Baron;Simone;1331681.9
Georges;Jean;1331639.35
Delaunay;Claude;1331569.15
Morin;Jacques;1331553.8
Lopez;Véronique;1331503.6
Bodin;Clémence;1331435.55
Herve;Diane;1331363.05
Hamel;David;1331337.3
Lefebvre;Sophie;1331323.75
Turpin;Adélaïde;1331320.35
Chauveau;Françoise;1331236.05
Bernard;Gilbert;1331165.9
Langlois;Alix;1331096.3
Rocher;Sylvie;1331094.45
Antoine;Agathe;1331041.15
Marie;Zoé;1331031.25
Couturier;Michelle;1331017.95
Rousseau;Jean;1330985.15
Ribeiro;Bernard;1330959.05
Breton;Margot;1330840.7
Guillaume;Diane;1330839.45
Moreau;Richard;1330819.9
Begue;Frédérique;1330797.55
Fouquet;Alex;1330789.7
Faivre;Sabine;1330789.1
Bonneau;Alphonse;1330743.0
Lagarde;Franck;1330623.6
Louis;Aurore;1330618.05
Pereira;Nicole;1330599.35
Lopes;Xavier;1330580.7
Meyer;Laurent;1330557.9
Ruiz;Alphonse;1330547.75
Roy;Agathe;1330540.8
Nicolas;Adélaïde;1330389.55
Rocher;Michel;1330327.1
Lemoine;Isabelle;1330319.7
Grondin;Jules;1330282.05
Dupre;Anouk;1330277.15
Evrard;Yves;1330247.45
Bigot;Margaux;1330065.95
Lebrun;Sophie;1330023.15
Guillon;Rémy;1329997.05
Gomes;Jules;1329983.2
Grondin;Joseph;1329947.35
Maurice;Grégoire;1329892.55
Gallet;Victor;1329822.4
Lucas;Sylvie;1329719.4
Allain;Patrick;1329611.05
Mercier;Margaud;1329579.9
Le Gall;Alexandrie;1329520.8
Gros;Alix;1329461.2
Brunel;Aimé;1329440.55
Torres;Inès;1329317.85
Samson;Jules;1329201.55
Didier;Paulette;1329181.15
Roger;Nicole;1329160.45
Neveu;Tristan;1328985.8
Collin;Margot;1328976.35
Etienne;Benjamin;1328951.9
Muller;Laurent;1328930.25
Lesage;Julie;1328909.5
Delmas;Gabrielle;1328899.5
Berger;Agnès;1328895.4
Leblanc;Franck;1328879.35
Simon;Valérie;1328840.4
Baron;Alexandria;1328765.25
Perrier;Stéphane;1328750.15
Guichard;Noémi;1328748.35
Bousquet;Théodore;1328723.55
Chauvin;Emmanuel;1328621.85
Morel;Jeanne;1328596.55
Bonneau;Audrey;1328567.45
Schmitt;Lucy;1328559.3
Rousseau;Augustin;1328460.35
Guyot;Catherine;1328353.75
Meunier;Susan;1328244.0
Chartier;Marcel;1328237.95
Buisson;Jeannine;1328123.3
Rodrigues;Alain;1328088.6
Leveque;Nicolas;1328029.6
Benoit;Suzanne;1328019.55
Fleury;Constance;1327985.85
Poirier;Jean;1327964.75
Tanguy;Aimée;1327939.15
Meunier;Augustin;1327911.0
Dumont;Gabriel;1327825.65
Gallet;Françoise;1327824.2
Marques;Cécile;1327803.25
Gaudin;Alexandrie;1327705.6
Berthelot;Aurore;1327691.3
Jacob;Maurice;1327637.1
Mercier;Margaret;1327628.0
Leclerc;Gabrielle;1327612.3
Marin;Grégoire;1327590.5
Verdier;Suzanne;1327582.1
Maillot;Thibault;1327559.3
Rousseau;Pénélope;1327528.5
Rodrigues;Paul;1327519.95
Bonnin;Henriette;1327517.7
Maillot;Denise;1327452.1
Louis;Émile;1327447.1
Joubert;Alex;1327445.1
Caron;Alice;1327443.85
Lemonnier;Valérie;1327368.05
Pinto;Philippine;1327227.0
Menard;André;1327207.85
Andre;Suzanne;1327150.5
Gimenez;Matthieu;1327134.3
Sauvage;Thomas;1327074.15
Foucher;Noémi;1327073.15
Mercier;Élodie;1327030.5
Raymond;Maurice;1326964.8
Grenier;Frédéric;1326953.75
Carpentier;Robert;1326877.3
Cohen;Aimée;1326785.2
Gaillard;Océane;1326746.45
Grondin;Emmanuelle;1326722.95
Launay;Emmanuel;1326716.5
Descamps;Éléonore;1326698.9
Rolland;Charlotte;1326658.8
Munoz;Corinne;1326657.85
Rocher;Noémi;1326611.2
Dupuy;Henriette;1326564.3
Pierre;Alexandrie;1326558.75
Baron;Roland;1326500.8
Pons;Olivier;1326470.15
Humbert;Michel;1326447.7
Nguyen;Arnaude;1326422.05
Poulain;Antoinette;1326291.2
Gimenez;Hugues;1326171.9
Cousin;Alexandrie;1326143.4
Gauthier;Stéphane;1326112.7
Leclerc;Frédérique;1326102.5
Jean;Alexandria;1326047.75
Gillet;Louise;1325954.1
Hardy;Olivie;1325894.85
Joseph;Élise;1325836.55
Marty;Michelle;1325804.15
Lombard;Adrienne;1325802.5
Pelletier;Célina;1325719.8
Letellier;Michelle;1325713.85
Collet;Lucy;1325696.15
Jacob;Alain;1325686.85
Gautier;Nath;1325681.4
Durand;Danielle;1325546.15
Le Gall;Charles;1325487.4
Da Silva;Stéphanie;1325430.1
Marin;Noémi;1325368.15
Blot;Georges;1325347.7
Verdier;Lucas;1325306.45
Schmitt;Claude;1325305.1
Clement;Bertrand;1325265.65
Olivier;Étienne;1325180.45
Germain;Aurore;1325146.65
Colas;Pierre;1325096.1
Le Roux;Henriette;1325078.95
Lebon;Audrey;1325042.1
Lejeune;Anaïs;1325035.05
Merle;Henri;1324938.85
Berger;Andrée;1324934.1
Pascal;Michelle;1324808.6
Louis;Théodore;1324808.25
Valette;Caroline;1324772.85
Gillet;Adèle;1324756.9
Roux;Julie;1324728.0
Gilles;Nicole;1324727.9
Roy;Margaud;1324661.55
Valette;Isaac;1324494.5
Leclerc;Alexandria;1324453.0
Antoine;Matthieu;1324411.85
Monnier;René;1324376.4
Diaz;Éléonore;1324368.0
Gallet;Bertrand;1324348.9
Vallee;Éléonore;1324322.0
Lambert;Anastasie;1324269.0
Faivre;Anne;1324116.25
Gautier;Martin;1324064.3
Hebert;Paulette;1323986.8
Godard;Christine;1323934.25
Alexandre;Paulette;1323909.85
Texier;Sophie;1323737.35
Ledoux;Isaac;1323717.05
Rossi;Henri;1323696.4
Lemoine;Philippe;1323691.4
Lenoir;Bernadette;1323647.85
Marie;Lucie;1323636.45
Weiss;Édouard;1323608.2
Marie;Madeleine;1323536.05
Rousseau;Luce;1323525.4
Duhamel;Frédérique;1323513.05
Guyon;Michel;1323471.7
Lefort;Élodie;1323395.4
Ollivier;Bernadette;1323303.4
Charpentier;Paul;1323284.1
Thierry;Victor;1323114.65
Cordier;Marthe;1323095.9
Maurice;André;1323071.85
Renaud;Louise;1322968.8
Valentin;Pauline;1322944.3
Dufour;Roger;1322800.4
Coulon;Robert;1322760.35
Jean;Luc;1322582.1
Simon;Alexandre;1322580.75
Hamon;Emmanuel;1322559.95
Diaz;Thomas;1322538.85
Couturier;Isabelle;1322489.05
Barthelemy;Catherine;1322484.7
Mercier;Benjamin;1322430.8
Maurice;Zacharie;1322426.35
Labbe;Adélaïde;1322404.85
Barbier;Aurélie;1322343.55
Chauvin;Clémence;1322338.55
Guibert;Paulette;1322295.65
Maillard;Andrée;1322257.0
Le Goff;Paulette;1322228.75
Lacombe;Caroline;1322219.35
Jacquot;Astrid;1322132.2
Allard;Nicolas;1322091.75
Jacob;Inès;1321948.25
Dos Santos;Guillaume;1321888.55
Dufour;Lucas;1321795.8
Girard;Françoise;1321787.6
Loiseau;Hortense;1321726.0
Julien;Édouard;1321719.4
Le Gall;Geneviève;1321614.85
Pages;Hugues;1321605.05
Coulon;Marianne;1321596.85
Vaillant;Sophie;1321591.15
Muller;Martine;1321545.4
Mendes;Éléonore;1321484.65
Bouvet;Adrienne;1321463.8
Colas;Michel;1321459.75
Gonzalez;Céline;1321446.75
Chevalier;Danielle;1321444.75
Pons;Denis;1321394.35
Levy;Marie;1321375.3
Vaillant;Julien;1321341.25
Lesage;Henriette;1321339.7
Pruvost;Christelle;1321318.7
Lopes;Margot;1321292.1
Normand;Amélie;1321261.65
Gomes;Benoît;1321260.3
Lelievre;Tristan;1321222.3
Hardy;Roland;1321221.55
Hernandez;Jacqueline;1321160.0
Monnier;Théodore;1321033.1
Henry;Amélie;1320968.95
Marie;Stéphane;1320927.8
Marchand;Frédéric;1320865.1
Gilles;Jean;1320738.3
Albert;Adrienne;1320729.05
Lefort;Jules;1320622.0
Pottier;Aurélie;1320594.2
Richard;Daniel;1320540.45
Dupuis;Margaux;1320483.75
Martin;Nath;1320478.75
Lacroix;Laurence;1320431.6
Guillet;Charlotte;1320376.85
Vaillant;Martine;1320271.6
Pires;Anaïs;1320265.65
Marin;Daniel;1320212.4
Laporte;Sylvie;1320103.5
Blin;Astrid;1320083.95
Robert;Antoinette;1320083.3
Giraud;Colette;1320062.4
Antoine;Astrid;1320027.45
Allard;Susanne;1319918.7
Dias;Luce;1319912.6
Besnard;Timothée;1319886.35
Meyer;Andrée;1319885.4
Hardy;Susanne;1319884.95
Becker;Michel;1319764.95
Roche;Pauline;1319760.25
Georges;Françoise;1319743.7
Gautier;Nathalie;1319670.0
Michaud;Victoire;1319667.95
Mace;Théophile;1319503.5
Allard;Gabrielle;1319366.05
Lopes;Claire;1319361.6
Chauvin;Élise;1319354.15
Raynaud;Marguerite;1319351.4
Martineau;Patrick;1319336.9
Gautier;Constance;1319328.85
Launay;Hélène;1319324.15
Bousquet;Alexandrie;1319323.1
Thierry;Thérèse;1319321.4
Deschamps;Monique;1319277.95
Guillou;Luce;1319209.4
Martel;Maurice;1319197.75
Lefevre;Brigitte;1319182.55
Blot;Robert;1319044.35
Lombard;Gilbert;1318946.45
Le Roux;Isaac;1318867.3
Bertrand;Vincent;1318850.7
Bourdon;Aurore;1318830.45
Garnier;Jean;1318760.3
Gautier;Céline;1318756.8
Pottier;Roger;1318752.95
Lefort;Maryse;1318722.25
Lopez;Benjamin;1318654.55
Jourdan;Manon;1318602.15
Fleury;Alex;1318581.8
Baudry;Vincent;1318528.15
Perrot;Charles;1318458.65
Baron;Élisabeth;1318448.95
Fournier;Nathalie;1318383.3
Chauveau;Margaux;1318167.25
Moreno;Pierre;1318144.8
Dijoux;Aurélie;1318120.6
Hoareau;Alphonse;1318088.05
Barre;Émile;1318060.35
Thomas;Christelle;1318013.85
Germain;Hélène;1317865.9
Becker;Alain;1317842.8
Briand;Zoé;1317811.65
Pons;Élisabeth;1317811.0
Guillot;Gabriel;1317802.4
Pages;Christine;1317787.4
Le Gall;Gabriel;1317736.8
Morvan;Georges;1317736.4
Maillet;Josette;1317661.2
Pottier;Yves;1317656.55
Etienne;Georges;1317594.55
Dupre;Amélie;1317498.0
Toussaint;Christine;1317403.5
Marty;Geneviève;1317333.25
Pages;William;1317202.2
Vallee;Rémy;1317172.95
Bruneau;Luce;1317171.55
Meyer;Sophie;1317166.75
Descamps;René;1317149.55
Rocher;Lucy;1317095.45
Laurent;Alexandria;1316883.4
Nicolas;Geneviève;1316762.4
Lefevre;Joséphine;1316747.95
Vallet;Amélie;1316741.95
Bernier;Gabriel;1316732.25
Marchal;Hélène;1316704.2
Bouvier;Élise;1316683.55
Philippe;Bernadette;1316647.05
Lenoir;Adrienne;1316604.2
Lecomte;Patrick;1316473.1
Noel;Inès;1316467.9
Carlier;Charlotte;1316450.65
Sauvage;Sylvie;1316432.85
Hubert;Guy;1316406.3
Lopez;Amélie;1316375.6
Pichon;Christiane;1316370.05
Leroux;Théophile;1316259.35
Aubert;Margaud;1316219.6
Camus;Roger;1316177.15
Guichard;Franck;1316103.75
Lecomte;Colette;1316102.95
Guillot;Anastasie;1316068.6
Diaz;Maurice;1315891.35
Bourdon;Denis;1315812.85
Boucher;Stéphane;1315770.7
Hoareau;Élise;1315766.6
Lecomte;Gilles;1315745.05
Grondin;Pauline;1315611.35
Morin;Lucie;1315556.85
Grenier;Théodore;1315551.4
Garnier;Emmanuelle;1315410.35
Verdier;Christophe;1315211.75
Lenoir;Geneviève;1315203.35
Laporte;Margaret;1315175.55
Moreau;Arnaude;1315090.7
Reynaud;Colette;1315037.85
Mercier;Alix;1314900.7
Jacques;André;1314887.25
Poulain;Édouard;1314855.35
Dupuy;Alfred;1314788.1
Marie;Chantal;1314769.5
Vaillant;Martine;1314753.95
Grondin;Thibault;1314715.65
Jourdan;Michelle;1314699.2
Bailly;Michel;1314684.25
Lemoine;Adélaïde;1314642.7
Techer;Maggie;1314623.85
Lopes;Patricia;1314589.15
David;Céline;1314534.95
Fabre;Sabine;1314475.25
Guyon;David;1314471.95
Jacques;Thérèse;1314436.45
Richard;Franck;1314375.0
Perrier;Brigitte;1314234.75
